% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
% 23 websites
% only websites which implemented the correct viewport
% - 1916 elements filtering elements out of viewport?
% - analysing the image comparison only on leaf nodes
% - 392 mapped incompatibilities (192 in iPhone 8 Plus and 200 in iPhoneSE)
%
% Websites:
%  - http://wwatana.be/mobile/mobile/201801/1/, with 38 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/2/, with 26 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/3/, with 45 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/4/, with 49 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/5/, with 38 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/6/, with 33 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/9/, with 38 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/11/, with 56 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201801/12/, with 41 elements and 11 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/01/1.html, with 95 elements and 11 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/04/1.html, with 111 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/09/1.html, with 54 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/13/1.html, with 91 elements and 11 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/15/1.html, with 75 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/16/1.html, with 65 elements and 8 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201602/17/1.html, with 85 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201701/01/1.html, with 228 elements and 12 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201701/18/1.html, with 62 elements and 7 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201702/01/index.html, with 55 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201702/15/index.html, with 116 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201802/1/, with 64 elements and 10 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201802/2/, with 70 elements and 9 depth DOM tree
%  - http://wwatana.be/mobile/mobile/201802/3/, with 289 elements and 13 depth DOM tree
%
% %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
@relation R_data_frame

@attribute URL string
@attribute id numeric
@attribute tagName string
@attribute childsNumber numeric
@attribute textLength numeric
@attribute basePlatform string
@attribute targetPlatform string
@attribute baseBrowser string
@attribute targetBrowser string
@attribute baseDPI numeric
@attribute targetDPI numeric
@attribute baseScreenshot string
@attribute targetScreenshot string
@attribute baseX numeric
@attribute targetX numeric
@attribute baseY numeric
@attribute targetY numeric
@attribute baseHeight numeric
@attribute targetHeight numeric
@attribute baseWidth numeric
@attribute targetWidth numeric
@attribute baseParentX numeric
@attribute targetParentX numeric
@attribute baseParentY numeric
@attribute targetParentY numeric
@attribute imageDiff numeric
@attribute chiSquared numeric
@attribute baseDeviceWidth numeric
@attribute targetDeviceWidth numeric
@attribute baseViewportWidth numeric
@attribute targetViewportWidth numeric
@attribute xpath string
@attribute baseXpath string
@attribute targetXpath string
@attribute phash numeric
@attribute Result {0,1}

@data
http://wwatana.be/mobile/mobile/201602/01/1.html,42,A,0,6,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/42.png,results/iphonese/42.png,296,281,101,97,16,17,38,36,283,268,79,78,62999.0,1411.5,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[5]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[5]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[5]/a[1],0.6,0
http://wwatana.be/mobile/mobile/201602/01/1.html,41,LI,1,30,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,283,268,79,78,90,87,77,75,-4,-4,96,95,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[5],/body[2]/header[2]/div[2]/ul[1]/li[5],/body[2]/header[2]/div[2]/ul[1]/li[5],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,40,A,0,5,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/40.png,results/iphonese/40.png,226,216,101,97,16,17,40,36,213,203,79,78,72559.0,620.6,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[4]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[4]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[4]/a[1],0.3,0
http://wwatana.be/mobile/mobile/201602/01/1.html,39,LI,1,28,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,213,203,79,78,90,87,96,92,-4,-4,96,95,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[4],/body[2]/header[2]/div[2]/ul[1]/li[4],/body[2]/header[2]/div[2]/ul[1]/li[4],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,38,A,0,7,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/38.png,results/iphonese/38.png,144,139,101,97,16,17,51,48,131,126,79,78,24710.0,639.0,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[3]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[3]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[3]/a[1],0.3,0
http://wwatana.be/mobile/mobile/201602/01/1.html,37,LI,1,32,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,131,126,79,78,90,87,107,104,-4,-4,96,95,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[3],/body[2]/header[2]/div[2]/ul[1]/li[3],/body[2]/header[2]/div[2]/ul[1]/li[3],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,36,A,0,6,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/36.png,results/iphonese/36.png,75,73,101,97,16,17,40,37,62,60,79,78,17342.0,549.1,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[2]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[2]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[2]/a[1],0.3,0
http://wwatana.be/mobile/mobile/201602/01/1.html,35,LI,1,30,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,62,60,79,78,90,87,96,93,-4,-4,96,95,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[2],/body[2]/header[2]/div[2]/ul[1]/li[2],/body[2]/header[2]/div[2]/ul[1]/li[2],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,34,A,0,5,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/34.png,results/iphonese/34.png,9,9,101,97,16,17,36,35,-4,-4,79,78,27300.0,556.0,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[1]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[1]/a[1],/body[2]/header[2]/div[2]/ul[1]/li[1]/a[1],0.5,0
http://wwatana.be/mobile/mobile/201602/01/1.html,33,LI,1,28,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,-4,-4,79,78,90,87,92,91,-4,-4,96,95,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1]/li[1],/body[2]/header[2]/div[2]/ul[1]/li[1],/body[2]/header[2]/div[2]/ul[1]/li[1],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,32,UL,16,352,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,-4,-4,96,95,44,40,363,323,-4,-4,80,79,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[2]/ul[1],/body[2]/header[2]/div[2]/ul[1],/body[2]/header[2]/div[2]/ul[1],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,31,DIV,17,363,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,-4,-4,80,79,48,48,364,324,0,0,30,30,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[2],/body[2]/header[2]/div[2],/body[2]/header[2]/div[2],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,30,IMG,0,0,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/30.png,results/iphonese/30.png,46,41,32,31,16,20,16,20,46,41,31,36,51562.0,659.9,1080,640,380,320,/body[2]/header[2]/div[1]/a[1]/img[1],/body[2]/header[2]/div[1]/a[1]/img[1],/body[2]/header[2]/div[1]/a[1]/img[1],0.7,1
http://wwatana.be/mobile/mobile/201602/01/1.html,29,A,1,31,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,46,41,31,36,22,19,16,20,46,41,32,31,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[1]/a[1],/body[2]/header[2]/div[1]/a[1],/body[2]/header[2]/div[1]/a[1],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,28,DIV,2,49,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,46,41,32,31,48,48,33,37,0,0,30,30,0.0,0.0,1080,640,380,320,/body[2]/header[2]/div[1],/body[2]/header[2]/div[1],/body[2]/header[2]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,27,HEADER,25,664,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,0,0,30,30,50,50,360,320,0,0,0,0,0.0,0.0,1080,640,380,320,/body[2]/header[2],/body[2]/header[2],/body[2]/header[2],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,26,SPAN,0,3,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/26.png,results/iphonese/26.png,128,174,63,63,14,14,4,5,97,145,56,56,0.0,3.5,1080,640,380,320,/body[2]/div[1]/ul[1]/li[12]/a[1]/span[1],/body[2]/div[1]/ul[1]/li[12]/a[1]/span[1],/body[2]/div[1]/ul[1]/li[12]/a[1]/span[1],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,25,A,1,22,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,97,145,56,56,28,28,33,33,89,137,56,56,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[12]/a[1],/body[2]/div[1]/ul[1]/li[12]/a[1],/body[2]/div[1]/ul[1]/li[12]/a[1],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,24,LI,2,41,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,89,137,56,56,28,28,49,49,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[12],/body[2]/div[1]/ul[1]/li[12],/body[2]/div[1]/ul[1]/li[12],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,23,A,0,4,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/23.png,results/iphonese/23.png,54,104,56,56,28,28,27,24,46,96,56,56,13223.0,133.9,1080,640,380,320,/body[2]/div[1]/ul[1]/li[11]/a[1],/body[2]/div[1]/ul[1]/li[11]/a[1],/body[2]/div[1]/ul[1]/li[11]/a[1],1.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,22,LI,1,44,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,46,96,56,56,28,28,43,40,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[11],/body[2]/div[1]/ul[1]/li[11],/body[2]/div[1]/ul[1]/li[11],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,21,A,0,8,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/21.png,results/iphonese/21.png,266,49,28,56,28,28,44,39,258,41,28,56,67051.0,145.2,1080,640,380,320,/body[2]/div[1]/ul[1]/li[10]/a[1],/body[2]/div[1]/ul[1]/li[10]/a[1],/body[2]/div[1]/ul[1]/li[10]/a[1],1.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,20,LI,1,51,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,258,41,28,56,28,28,60,55,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[10],/body[2]/div[1]/ul[1]/li[10],/body[2]/div[1]/ul[1]/li[10],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,19,A,0,4,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/19.png,results/iphonese/19.png,218,252,28,28,28,28,32,34,210,244,28,28,0.0,3.5,1080,640,380,320,/body[2]/div[1]/ul[1]/li[9]/a[1],/body[2]/div[1]/ul[1]/li[9]/a[1],/body[2]/div[1]/ul[1]/li[9]/a[1],1.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,18,LI,1,43,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,210,244,28,28,28,28,48,50,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[9],/body[2]/div[1]/ul[1]/li[9],/body[2]/div[1]/ul[1]/li[9],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,17,A,0,4,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/17.png,results/iphonese/17.png,179,216,28,28,28,28,22,20,171,208,28,28,0.0,5.1,1080,640,380,320,/body[2]/div[1]/ul[1]/li[8]/a[1],/body[2]/div[1]/ul[1]/li[8]/a[1],/body[2]/div[1]/ul[1]/li[8]/a[1],1.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,16,LI,1,43,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,171,208,28,28,28,28,38,36,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[8],/body[2]/div[1]/ul[1]/li[8],/body[2]/div[1]/ul[1]/li[8],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,15,A,0,8,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/15.png,results/iphonese/15.png,121,162,28,28,28,28,41,38,113,154,28,28,0.0,6.1,1080,640,380,320,/body[2]/div[1]/ul[1]/li[7]/a[1],/body[2]/div[1]/ul[1]/li[7]/a[1],/body[2]/div[1]/ul[1]/li[7]/a[1],1.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,14,LI,1,52,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,113,154,28,28,28,28,57,54,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[7],/body[2]/div[1]/ul[1]/li[7],/body[2]/div[1]/ul[1]/li[7],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,13,A,0,8,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/13.png,results/iphonese/13.png,54,99,28,28,28,28,51,47,46,91,28,28,36304.0,170.9,1080,640,380,320,/body[2]/div[1]/ul[1]/li[6]/a[1],/body[2]/div[1]/ul[1]/li[6]/a[1],/body[2]/div[1]/ul[1]/li[6]/a[1],0.3,1
http://wwatana.be/mobile/mobile/201602/01/1.html,12,LI,1,60,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,46,91,28,28,28,28,67,63,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[6],/body[2]/div[1]/ul[1]/li[6],/body[2]/div[1]/ul[1]/li[6],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,11,A,0,6,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/11.png,results/iphonese/11.png,292,49,0,28,28,28,36,34,284,41,0,28,302783.0,877.4,1080,640,380,320,/body[2]/div[1]/ul[1]/li[5]/a[1],/body[2]/div[1]/ul[1]/li[5]/a[1],/body[2]/div[1]/ul[1]/li[5]/a[1],0.4,1
http://wwatana.be/mobile/mobile/201602/01/1.html,10,LI,1,48,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,284,41,0,28,28,28,52,50,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[5],/body[2]/div[1]/ul[1]/li[5],/body[2]/div[1]/ul[1]/li[5],0.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,9,A,0,9,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/9.png,results/iphonese/9.png,224,214,0,0,28,28,52,49,216,206,0,0,87357.0,1437.3,1080,640,380,320,/body[2]/div[1]/ul[1]/li[4]/a[1],/body[2]/div[1]/ul[1]/li[4]/a[1],/body[2]/div[1]/ul[1]/li[4]/a[1],0.6,1
http://wwatana.be/mobile/mobile/201602/01/1.html,8,LI,1,53,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,216,206,0,0,28,28,68,65,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[4],/body[2]/div[1]/ul[1]/li[4],/body[2]/div[1]/ul[1]/li[4],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,7,A,0,4,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/7.png,results/iphonese/7.png,186,174,0,0,28,28,22,23,178,166,0,0,32580.0,93.8,1080,640,380,320,/body[2]/div[1]/ul[1]/li[3]/a[1],/body[2]/div[1]/ul[1]/li[3]/a[1],/body[2]/div[1]/ul[1]/li[3]/a[1],0.9,1
http://wwatana.be/mobile/mobile/201602/01/1.html,6,LI,1,41,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,178,166,0,0,28,28,38,39,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[3],/body[2]/div[1]/ul[1]/li[3],/body[2]/div[1]/ul[1]/li[3],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,5,A,0,9,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/5.png,results/iphonese/5.png,108,101,0,0,28,28,61,57,100,93,0,0,101004.0,210.6,1080,640,380,320,/body[2]/div[1]/ul[1]/li[2]/a[1],/body[2]/div[1]/ul[1]/li[2]/a[1],/body[2]/div[1]/ul[1]/li[2]/a[1],1.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,4,LI,1,54,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,100,93,0,0,28,28,77,73,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[2],/body[2]/div[1]/ul[1]/li[2],/body[2]/div[1]/ul[1]/li[2],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,3,A,0,6,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,results/motog4/3.png,results/iphonese/3.png,54,49,0,0,28,28,38,36,46,41,0,0,28909.0,150.5,1080,640,380,320,/body[2]/div[1]/ul[1]/li[1]/a[1],/body[2]/div[1]/ul[1]/li[1]/a[1],/body[2]/div[1]/ul[1]/li[1]/a[1],1.0,1
http://wwatana.be/mobile/mobile/201602/01/1.html,2,LI,1,58,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,46,41,0,0,28,28,54,52,46,41,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1]/li[1],/body[2]/div[1]/ul[1]/li[1],/body[2]/div[1]/ul[1]/li[1],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,1,UL,25,739,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,46,41,0,0,84,84,313,278,0,0,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1]/ul[1],/body[2]/div[1]/ul[1],/body[2]/div[1]/ul[1],0.0,0
http://wwatana.be/mobile/mobile/201602/01/1.html,0,DIV,26,750,"Android null - Chrome -- Android - MotoG4","iOS 11.0 - Safari -- iOS - iPhoneSE",null,null,2.8,2.0,null,null,0,0,0,0,30,30,360,320,0,0,0,0,0.0,0.0,1080,640,380,320,/body[2]/div[1],/body[2]/div[1],/body[2]/div[1],0.0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,211,SMALL,0,24,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/211.png,results/iphone8plus/212.png,20,20,2716,2556,18,19,180,184,20,20,2716,2556,417795.0,901.9,1080,1242,360,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[4]/small[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[4]/small[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[4]/small[1],0.4,0
http://wwatana.be/mobile/mobile/201701/01/1.html,210,P,1,40,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,20,20,2716,2556,18,18,320,374,20,20,2662,2502,0.0,0.0,1080,1242,360,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[4],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[4],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[4],0.0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,209,SMALL,0,14,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/209.png,results/iphone8plus/210.png,20,20,2698,2538,18,19,99,105,20,20,2698,2538,170988.0,331.4,1080,1242,360,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[3]/small[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[3]/small[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[3]/small[1],1.0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,208,P,1,30,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,20,20,2698,2538,18,18,320,374,20,20,2662,2502,0.0,0.0,1080,1242,360,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[3],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[3],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[3],0.0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,207,SMALL,0,43,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/207.png,results/iphone8plus/208.png,20,20,2680,2520,18,19,319,320,20,20,2680,2520,531087.0,1767.7,1080,1242,360,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2]/small[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2]/small[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2]/small[1],1.0,0
http://wwatana.be/mobile/mobile/201701/01/1.html,206,P,1,59,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,20,20,2680,2520,18,18,320,374,20,20,2662,2502,0.0,0.0,1080,1242,360,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[2],0.0,0
http://wwatana.be/mobile/ios/201701/01/1.html,206,A,0,14,"null","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,-1.0,3.0,null,results/iphone8plus/206.png,-1,66,-1,2502,-1,19,-1,102,-1,20,-1,2502,-1.0,-1.0,-1,1242,-1,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[1]/small[1]/a[1],null,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[1]/small[1]/a[1],-1.0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,205,SMALL,0,21,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,results/motog4/205.png,null,20,20,2662,2502,18,19,147,148,20,20,2662,2502,-1.0,-1.0,1080,1242,360,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[1]/small[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[1]/small[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[1]/small[1],-1.0,1
http://wwatana.be/mobile/mobile/201701/01/1.html,204,P,1,37,"Android null - Chrome -- Android - MotoG4","iOS 11.2 - Safari -- iOS - iPhone 8 Plus",null,null,3.0,3.0,null,null,20,20,2662,2502,18,18,320,374,20,20,2662,2502,0.0,0.0,1080,1242,360,414,/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[1],/body[2]/div[6]/footer[1]/div[1]/div[1]/address[5]/p[1],0.0,0
