@relation R_data_frame

@attribute URL string
@attribute id numeric
@attribute tagName string
@attribute childsNumber numeric
@attribute textLength numeric
@attribute basePlatform string
@attribute targetPlatform string
@attribute baseBrowser string
@attribute targetBrowser string
@attribute baseDPI numeric
@attribute targetDPI numeric
@attribute baseScreenshot string
@attribute targetScreenshot string
@attribute baseX numeric
@attribute targetX numeric
@attribute baseY numeric
@attribute targetY numeric
@attribute baseHeight numeric
@attribute targetHeight numeric
@attribute baseWidth numeric
@attribute targetWidth numeric
@attribute baseParentX numeric
@attribute targetParentX numeric
@attribute baseParentY numeric
@attribute targetParentY numeric
@attribute imageDiff numeric
@attribute chiSquared numeric
@attribute baseDeviceWidth numeric
@attribute targetDeviceWidth numeric
@attribute baseViewportWidth numeric
@attribute targetViewportWidth numeric
@attribute xpath string
@attribute baseXpath string
@attribute targetXpath string
@attribute phash numeric
@attribute Result {0,1}
@attribute crosscheck.base.a numeric
@attribute crosscheck.target.a numeric
@attribute crosscheck.SDR numeric
@attribute crosscheck.disp numeric
@attribute crosscheck.area numeric
@attribute crosscheck.LDTD numeric
@attribute baseLeft numeric
@attribute targetLeft numeric
@attribute baseRight numeric
@attribute targetRight numeric
@attribute baseParentLeft numeric
@attribute targetParentLeft numeric
@attribute baseParentRight numeric
@attribute targetParentRight numeric
@attribute diff.viewport numeric
@attribute size numeric
@attribute diff.left.relation numeric
@attribute diff.right.relation numeric
@attribute diff.parent.left.relation numeric
@attribute diff.parent.right.relation numeric
@attribute diff.left.viewport numeric
@attribute diff.right.viewport numeric
@attribute alignment numeric
@attribute diff.parent.left.viewport numeric
@attribute diff.parent.right.viewport numeric
@attribute parent.alignment numeric
@attribute diff.parent.y numeric
@attribute diff.parent.y.height numeric
@attribute diff.height.height numeric
@attribute diff.width.viewport numeric
@attribute imageDiff.size numeric
@attribute chiSquared.size numeric
@attribute imageDiff.size.viewport numeric
@attribute chiSquared.size.viewport numeric
@attribute pHashDistance.viewport numeric
@attribute base.out.viewport.right numeric
@attribute base.out.viewport.left numeric
@attribute target.out.viewport.right numeric
@attribute target.out.viewport.left numeric
@attribute diff.out.viewport.left numeric
@attribute diff.out.viewport.right numeric
@attribute h {0,1}

@data
http://wwatana.be/mobile/mobile/201602/04/1.html,101,A,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/101.png,results/iphonese/101.png,35,35,1504,1502,54,54,137,136,35,35,1306,1304,296272,2425.4,1080,640,360,320,/body[2]/div[6]/div[1]/div[1]/div[1]/a[1],/body[2]/div[6]/div[1]/div[1]/div[1]/a[1],/body[2]/div[6]/div[1]/div[1]/div[1]/a[1],1,0,7398,7344,0.007353,2,7344,1,35,35,188,149,35,35,188,149,-40,7398,-0.012153,0.056597,-0.012153,0.056597,-0,-0.975,0.975,-0,-0.975,0.975,-0.05,0.037037,0,-0.025,40.04758,0.327845,-1.00119,-0.008196,-0.025,-325,-172,-285,-171,1,40,1
http://wwatana.be/mobile/mobile/201602/04/1.html,78,DIV,0,1,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/78.png,results/iphonese/78.png,0,0,22,20,139,139,360,320,0,0,0,0,2078964,10826.1,1080,640,360,320,/body[2]/div[2],/body[2]/div[2],/body[2]/div[2],0.6,1,50040,44480,0.125,2,44480,1,0,0,0,0,0,0,0,0,-40,50040,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,-1,41.546043,0.216349,-1.038651,-0.005409,-0.015,-360,-360,-320,-320,40,40,0
http://wwatana.be/mobile/mobile/201602/04/1.html,50,INPUT,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/50.png,results/iphonese/50.png,139,167,25,25,30,30,133,85,139,167,0,0,98343,991.2,1080,640,360,320,/body[2]/div[1]/div[3]/ul[1]/li[8]/input[1],/body[2]/div[1]/div[3]/ul[1]/li[8]/input[1],/body[2]/div[1]/div[3]/ul[1]/li[8]/input[1],0.6,1,3990,2550,0.564706,28,2550,1,139,167,88,68,139,167,88,68,-40,3990,-0.135764,0.031944,-0.135764,0.031944,-0.7,-0.5,-0.2,-0.7,-0.5,-0.2,-0,0,0,-1.2,24.647368,0.248421,-0.616184,-0.006211,-0.015,-221,-272,-153,-252,20,68,0
http://wwatana.be/mobile/mobile/201702/01/index.html,46,A,0,12,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/46.png,results/iphone8plus/46.png,220,192,1013,933,19,20,90,93,8,8,993,913,110609,251.4,1080,1242,360,414,/body[2]/section[3]/div[1]/div[1]/div[3]/p[3]/a[1],/body[2]/section[3]/div[1]/div[1]/div[3]/p[3]/a[1],/body[2]/section[3]/div[1]/div[1]/div[3]/p[3]/a[1],0.4,0,1710,1860,0.087719,84.75848,1710,1,220,192,50,129,8,8,262,313,54,1860,0.147343,-0.172705,0.002899,-0.028261,0.518519,1.462963,-0.944444,0,0.944444,-0.944444,1.481481,4.210526,0.052632,0.055556,64.683626,0.147018,1.197845,0.002723,0.007407,-140,-310,-222,-285,25,82,1
http://wwatana.be/mobile/mobile/201702/01/index.html,27,P,0,49,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/27.png,results/iphone8plus/27.png,8,8,235,235,40,40,344,398,8,8,235,235,1045890,5901.3,1080,1242,360,414,/body[2]/section[2]/div[1]/div[2]/p[1],/body[2]/section[2]/div[1]/div[2]/p[1],/body[2]/section[2]/div[1]/div[2]/p[1],1,0,13760,15920,0.156977,0,13760,1,8,8,8,8,8,8,8,8,54,15920,0.002899,0.002899,0.002899,0.002899,0,0,0,0,0,0,0,0,0,1,76.009448,0.428874,1.407582,0.007942,0.018519,-352,-352,-406,-406,54,54,1
http://wwatana.be/mobile/mobile/201702/01/index.html,25,H1,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/25.png,results/iphone8plus/25.png,8,8,154,154,81,81,344,398,8,8,154,154,1031834,1660.4,1080,1242,360,414,/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],0.9,1,27864,32238,0.156977,0,27864,1,8,8,8,8,8,8,8,8,54,32238,0.002899,0.002899,0.002899,0.002899,0,0,0,0,0,0,0,0,0,1,37.03108,0.059589,0.685761,0.001104,0.016667,-352,-352,-406,-406,54,54,0
http://wwatana.be/mobile/mobile/201702/01/index.html,35,H3,0,11,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/35.png,results/iphonese/35.png,8,8,441,441,24,24,344,304,8,8,417,417,578253,2764.7,1080,640,360,320,/body[2]/section[3]/div[1]/div[1]/div[1]/h3[1],/body[2]/section[3]/div[1]/div[1]/div[1]/h3[1],/body[2]/section[3]/div[1]/div[1]/div[1]/h3[1],0.6,1,8256,7296,0.131579,0,7296,1,8,8,8,8,8,8,8,8,-40,8256,-0.002778,-0.002778,-0.002778,-0.002778,-0,-0,0,-0,-0,0,-0,0,0,-1,70.040334,0.334872,-1.751008,-0.008372,-0.015,-352,-352,-312,-312,40,40,0
http://wwatana.be/mobile/mobile/201702/01/index.html,25,H1,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/25.png,results/iphonese/25.png,8,8,154,154,81,81,344,304,8,8,154,154,1089823,3060.4,1080,640,360,320,/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],0.9,1,27864,24624,0.131579,0,24624,1,8,8,8,8,8,8,8,8,-40,27864,-0.002778,-0.002778,-0.002778,-0.002778,-0,-0,0,-0,-0,0,-0,0,0,-1,39.112224,0.109833,-0.977806,-0.002746,-0.0225,-352,-352,-312,-312,40,40,0
http://wwatana.be/mobile/mobile/201702/01/index.html,4,SPAN,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/4.png,results/iphonese/4.png,44,44,0,0,52,52,68,69,8,8,0,0,82382,409.5,1080,640,360,320,/body[2]/header[1]/div[1]/a[1]/span[2],/body[2]/header[1]/div[1]/a[1]/span[2],/body[2]/header[1]/div[1]/a[1]/span[2],1,1,3536,3588,0.014706,0,3536,1,44,44,248,207,8,8,284,243,-40,3588,-0.015278,0.042014,-0.002778,0.029514,-0,-1.025,1.025,-0,-1.025,1.025,-0,0,0,-0.025,23.298077,0.115809,-0.582452,-0.002895,-0.025,-316,-112,-276,-113,1,40,0
http://wwatana.be/mobile/mobile/201602/13/1.html,59,P,0,69,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/59.png,results/iphone8plus/59.png,5,5,956,911,38,40,350,404,0,0,956,911,432667,2540,1080,1242,360,414,/body[2]/div[4]/div[1]/div[3]/p[1],/body[2]/div[4]/div[1]/div[3]/p[1],/body[2]/div[4]/div[1]/div[3]/p[1],1,1,13300,16160,0.215038,45,13300,1,5,5,5,5,0,0,10,10,54,16160,0.001812,0.001812,0,0.003623,0,0,0,0,0,0,0.833333,1.184211,0.052632,1,32.531353,0.190977,0.602432,0.003537,0.018519,-355,-355,-409,-409,54,54,0
http://wwatana.be/mobile/mobile/201602/13/1.html,7,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/7.png,results/iphone8plus/7.png,60,87,367,413,244,244,240,240,0,0,0,0,3753530,78579.6,1080,1242,360,414,/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],0.7,1,58560,58560,0,53.338541,58560,1,60,87,60,87,0,0,120,174,54,58560,-0.043478,-0.043478,0,-0.086957,0.5,0.5,0,0,1,0,0,0,0,0,64.097165,1.341865,1.186985,0.024849,0.012963,-300,-300,-327,-327,27,27,0
http://wwatana.be/mobile/mobile/201602/13/1.html,1,H1,0,61,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/1.png,results/iphonese/1.png,0,0,55,55,52,54,360,320,0,0,0,0,1254937,524274.4,1080,640,360,320,/body[2]/div[1]/h1[1],/body[2]/div[1]/h1[1],/body[2]/div[1]/h1[1],1,0,18720,17280,0.083333,0,17280,1,0,0,0,0,0,0,0,0,-40,18720,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0.038462,-1,67.037233,28.006111,-1.675931,-0.700153,-0.025,-360,-360,-320,-320,40,40,1
http://wwatana.be/mobile/mobile/201801/5/,31,A,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/31.png,results/iphone8plus/31.png,33,47,1009,977,69,67,346,374,33,47,1020,988,2082899,16802,1080,1242,360,414,/body[2]/div[3]/div[2]/div[2]/div[3]/b[1]/a[1],/body[2]/div[3]/div[2]/div[2]/div[3]/b[1]/a[1],/body[2]/div[3]/div[2]/div[2]/div[3]/b[1]/a[1],1,1,23874,25058,0.049594,34.928498,23874,1,33,47,-19,-7,33,47,-19,-7,54,25058,-0.02186,0.03587,-0.02186,0.03587,0.259259,0.222222,0.037037,0.259259,0.222222,0.037037,0.592593,0.463768,0.028986,0.518519,87.245497,0.703778,1.615657,0.013033,0.018519,-327,-379,-367,-421,42,40,0
http://wwatana.be/mobile/mobile/201801/5/,25,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/25.png,results/iphone8plus/25.png,0,0,767,767,360,360,360,414,0,0,767,767,9851615,145747.2,1080,1242,360,414,/body[2]/div[3]/div[2]/img[1],/body[2]/div[3]/div[2]/img[1],/body[2]/div[3]/div[2]/img[1],1,1,129600,149040,0.15,0,129600,1,0,0,0,0,0,0,0,0,54,149040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76.015548,1.124593,1.407695,0.020826,0.018519,-360,-360,-414,-414,54,54,0
http://wwatana.be/mobile/mobile/201801/5/,23,A,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/23.png,results/iphone8plus/23.png,33,47,648,616,69,67,346,374,33,47,659,627,1931355,20477.6,1080,1242,360,414,/body[2]/div[3]/div[1]/div[2]/div[3]/b[1]/a[1],/body[2]/div[3]/div[1]/div[2]/div[3]/b[1]/a[1],/body[2]/div[3]/div[1]/div[2]/div[3]/b[1]/a[1],1,1,23874,25058,0.049594,34.928498,23874,1,33,47,-19,-7,33,47,-19,-7,54,25058,-0.02186,0.03587,-0.02186,0.03587,0.259259,0.222222,0.037037,0.259259,0.222222,0.037037,0.592593,0.463768,0.028986,0.518519,80.897839,0.857736,1.498108,0.015884,0.018519,-327,-379,-367,-421,42,40,0
http://wwatana.be/mobile/mobile/201801/5/,19,H2,0,16,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/19.png,results/iphone8plus/19.png,0,0,499,499,29,26,360,414,0,0,479,479,1069206,7712.4,1080,1242,360,414,/body[2]/div[3]/div[1]/div[2]/h2[1],/body[2]/div[3]/div[1]/div[2]/h2[1],/body[2]/div[3]/div[1]/div[2]/h2[1],0.8,1,10440,10764,0.031034,0,10440,1,0,0,0,0,0,0,0,0,54,10764,0,0,0,0,0,0,0,0,0,0,0,0,0.103448,1,102.414368,0.738736,1.896562,0.01368,0.014815,-360,-360,-414,-414,54,54,0
http://wwatana.be/mobile/mobile/201801/5/,17,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/17.png,results/iphone8plus/17.png,0,0,406,406,360,360,360,414,0,0,406,406,6003355,118257.4,1080,1242,360,414,/body[2]/div[3]/div[1]/img[1],/body[2]/div[3]/div[1]/img[1],/body[2]/div[3]/div[1]/img[1],1,1,129600,149040,0.15,0,129600,1,0,0,0,0,0,0,0,0,54,149040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.322184,0.91248,0.857818,0.016898,0.018519,-360,-360,-414,-414,54,54,0
http://wwatana.be/mobile/mobile/201801/5/,8,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/8.png,results/iphone8plus/8.png,0,0,45,45,360,360,360,414,0,0,45,45,5546450,102096.2,1080,1242,360,414,/body[2]/div[2]/img[1],/body[2]/div[2]/img[1],/body[2]/div[2]/img[1],1,1,129600,149040,0.15,0,129600,1,0,0,0,0,0,0,0,0,54,149040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.796682,0.787779,0.792531,0.014589,0.018519,-360,-360,-414,-414,54,54,0
http://wwatana.be/mobile/mobile/201801/5/,31,A,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/31.png,results/iphonese/31.png,33,23,1009,994,69,67,346,328,33,23,1020,1005,2020593,16342.9,1080,640,360,320,/body[2]/div[3]/div[2]/div[2]/div[3]/b[1]/a[1],/body[2]/div[3]/div[2]/div[2]/div[3]/b[1]/a[1],/body[2]/div[3]/div[2]/div[2]/div[3]/b[1]/a[1],1,1,23874,21976,0.086367,18.027756,21976,1,33,23,-19,-31,33,23,-19,-31,-40,23874,0.019792,-0.044097,0.019792,-0.044097,-0.25,-0.3,0.05,-0.25,-0.3,0.05,-0.375,0.217391,0.028986,-0.45,84.635712,0.684548,-2.115893,-0.017114,-0.025,-327,-379,-297,-351,28,30,0
http://wwatana.be/mobile/mobile/201801/5/,25,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/25.png,results/iphonese/25.png,0,0,767,767,360,360,360,320,0,0,767,767,10325050,106244.4,1080,640,360,320,/body[2]/div[3]/div[2]/img[1],/body[2]/div[3]/div[2]/img[1],/body[2]/div[3]/div[2]/img[1],1,1,129600,115200,0.125,0,115200,1,0,0,0,0,0,0,0,0,-40,129600,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,-1,79.668596,0.819787,-1.991715,-0.020495,-0.025,-360,-360,-320,-320,40,40,0
http://wwatana.be/mobile/mobile/201801/5/,23,A,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/23.png,results/iphonese/23.png,33,23,648,633,69,67,346,328,33,23,659,644,1792233,16256.4,1080,640,360,320,/body[2]/div[3]/div[1]/div[2]/div[3]/b[1]/a[1],/body[2]/div[3]/div[1]/div[2]/div[3]/b[1]/a[1],/body[2]/div[3]/div[1]/div[2]/div[3]/b[1]/a[1],1,1,23874,21976,0.086367,18.027756,21976,1,33,23,-19,-31,33,23,-19,-31,-40,23874,0.019792,-0.044097,0.019792,-0.044097,-0.25,-0.3,0.05,-0.25,-0.3,0.05,-0.375,0.217391,0.028986,-0.45,75.070495,0.680925,-1.876762,-0.017023,-0.025,-327,-379,-297,-351,28,30,0
http://wwatana.be/mobile/mobile/201801/5/,17,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/17.png,results/iphonese/17.png,0,0,406,406,360,360,360,320,0,0,406,406,6718588,83437.9,1080,640,360,320,/body[2]/div[3]/div[1]/img[1],/body[2]/div[3]/div[1]/img[1],/body[2]/div[3]/div[1]/img[1],1,1,129600,115200,0.125,0,115200,1,0,0,0,0,0,0,0,0,-40,129600,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,-1,51.840957,0.643811,-1.296024,-0.016095,-0.025,-360,-360,-320,-320,40,40,0
http://wwatana.be/mobile/mobile/201801/5/,10,H1,0,21,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/10.png,results/iphonese/10.png,0,0,116,116,58,52,360,320,0,0,99,99,1150192,19491.8,1080,640,360,320,/body[2]/div[2]/div[2]/h1[1],/body[2]/div[2]/div[2]/h1[1],/body[2]/div[2]/div[2]/h1[1],0.8,1,20880,16640,0.254808,0,16640,1,0,0,0,0,0,0,0,0,-40,20880,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0.103448,-1,55.085824,0.933515,-1.377146,-0.023338,-0.02,-360,-360,-320,-320,40,40,0
http://wwatana.be/mobile/mobile/201801/5/,8,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/8.png,results/iphonese/8.png,0,0,45,45,360,360,360,320,0,0,45,45,6046181,124020.9,1080,640,360,320,/body[2]/div[2]/img[1],/body[2]/div[2]/img[1],/body[2]/div[2]/img[1],1,1,129600,115200,0.125,0,115200,1,0,0,0,0,0,0,0,0,-40,129600,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,-1,46.652631,0.956951,-1.166316,-0.023924,-0.025,-360,-360,-320,-320,40,40,0
http://wwatana.be/mobile/mobile/201802/1/,32,P,0,50,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/32.png,results/iphone8plus/32.png,163,187,626,635,72,75,163,187,147,169,595,598,887451,1343.9,1080,1242,360,414,/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[2],/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[2],/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[2],0.9,0,11736,14025,0.195041,25.632011,11736,1,163,187,34,40,147,169,50,58,54,14025,0.001087,-0.002174,0.000121,-0.001208,0.444444,0.111111,0.333333,0.407407,0.148148,0.333333,0.055556,0.041667,0.041667,0.444444,75.617843,0.114511,1.40033,0.002121,0.016667,-197,-326,-227,-374,48,30,1
http://wwatana.be/mobile/mobile/201802/1/,25,P,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/25.png,results/iphone8plus/25.png,99,114,436,458,32,33,160,184,84,97,436,458,84813,14754.4,1080,1242,360,414,/body[2]/div[1]/div[2]/div[1]/div[1]/div[4]/div[1]/p[1],/body[2]/div[1]/div[2]/div[1]/div[1]/div[4]/div[1]/p[1],/body[2]/div[1]/div[2]/div[1]/div[1]/div[4]/div[1]/p[1],1,1,5120,6072,0.185938,26.627054,5120,1,99,114,101,116,84,97,116,133,54,6072,-0.000362,0.000362,-0.000966,0.000966,0.277778,0.277778,0,0.240741,0.314815,0,0.407407,0.6875,0.03125,0.444444,16.565039,2.881719,0.30676,0.053365,0.018519,-261,-259,-300,-298,39,39,0
http://wwatana.be/mobile/mobile/201802/1/,38,P,0,32,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/38.png,results/iphonese/38.png,163,145,763,759,53,55,163,145,147,131,732,728,808954,2368.8,1080,640,360,320,/body[2]/div[1]/div[2]/div[2]/div[2]/div[2]/p[2],/body[2]/div[1]/div[2]/div[2]/div[2]/div[2]/p[2],/body[2]/div[1]/div[2]/div[2]/div[2]/div[2]/p[2],0.6,1,8639,7975,0.08326,18.439089,7975,1,163,145,34,30,147,131,50,44,-40,8639,-0.000347,0.000694,-0.001042,0.001389,-0.45,-0.1,-0.35,-0.4,-0.15,-0.35,-0.1,0.075472,0.037736,-0.45,93.639773,0.274198,-2.340994,-0.006855,-0.015,-197,-326,-175,-290,36,22,0
http://wwatana.be/mobile/mobile/201802/1/,25,P,0,10,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/25.png,results/iphonese/25.png,99,88,436,448,32,33,160,142,84,75,436,448,132892,883.9,1080,640,360,320,/body[2]/div[1]/div[2]/div[1]/div[1]/div[4]/div[1]/p[1],/body[2]/div[1]/div[2]/div[1]/div[1]/div[4]/div[1]/p[1],/body[2]/div[1]/div[2]/div[1]/div[1]/div[4]/div[1]/p[1],1,1,5120,4686,0.092616,16.278821,4686,1,99,88,101,90,84,75,116,103,-40,5120,0,-0.000694,-0.001042,0.000347,-0.275,-0.275,0,-0.225,-0.325,0,-0.3,0.375,0.03125,-0.45,25.955469,0.172637,-0.648887,-0.004316,-0.025,-261,-259,-232,-230,29,29,0
http://wwatana.be/mobile/topsites/m.twitch.tv/,7,P,1,60,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,0,0,37,37,54,27,360,414,0,0,0,0,0,0,1080,1242,360,414,/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],0,1,19440,11178,0.73913,0,11178,1,0,0,0,0,0,0,0,0,54,19440,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,-360,-360,-414,-414,54,54,0
http://wwatana.be/mobile/topsites/m.twitch.tv/,8,SPAN,0,47,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/8.png,results/iphonese/8.png,0,0,40,39,48,49,267,270,0,0,37,37,1026150,3534.2,1080,640,360,320,/body[2]/div[1]/div[1]/div[2]/div[1]/p[2]/span[1],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2]/span[1],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2]/span[1],1,0,12816,13230,0.032303,1,12816,1,0,0,93,50,0,0,93,50,-40,13230,0,0.102083,0,0.102083,-0,-1.075,1.075,-0,-1.075,1.075,-0,0,0.020833,-0.075,80.067884,0.275765,-2.001697,-0.006894,-0.025,-360,-267,-320,-270,3,40,1
http://wwatana.be/mobile/topsites/m.youtube.com/,42,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/42.png,results/iphone8plus/42.png,158,187,142,144,32,32,32,32,0,0,0,0,45951,55.6,1080,1242,360,414,/body[2]/ytm-app[7]/div[6],/body[2]/ytm-app[7]/div[6],/body[2]/ytm-app[7]/div[6],0.4,1,1024,1024,0,29.068884,1024,1,158,187,170,195,0,0,328,382,54,1024,-0.012802,0.001208,0,-0.011594,0.537037,0.462963,0.074074,0,1,0.074074,0,0,0,0,44.874023,0.054297,0.831,0.001005,0.007407,-202,-190,-227,-219,29,25,0
http://wwatana.be/mobile/topsites/m.youtube.com/,42,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/42.png,results/iphonese/42.png,158,137,142,141,32,32,32,32,0,0,0,0,35262,160.9,1080,640,360,320,/body[2]/ytm-app[7]/div[6],/body[2]/ytm-app[7]/div[6],/body[2]/ytm-app[7]/div[6],0.4,1,1024,1024,0,21.023796,1024,1,158,137,170,151,0,0,328,288,-40,1024,0.010764,0.000347,0,0.011111,-0.525,-0.475,-0.05,-0,-1,-0.05,-0,0,0,-0,34.435547,0.157129,-0.860889,-0.003928,-0.01,-202,-190,-183,-169,21,19,0
http://wwatana.be/mobile/topsites/m.baidu.com/,25,INPUT,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/25.png,results/iphone8plus/25.png,17,17,149,149,44,44,245,299,17,17,149,149,208173,775.3,1080,1242,360,414,/body[2]/div[3]/div[1]/div[2]/div[4]/form[1]/div[1]/input[1],/body[2]/div[3]/div[1]/div[2]/div[4]/form[1]/div[1]/input[1],/body[2]/div[3]/div[1]/div[2]/div[4]/form[1]/div[1]/input[1],0.9,0,10780,13156,0.220408,0,10780,1,17,17,98,98,17,17,98,98,54,13156,0.006159,0.035507,0.006159,0.035507,0,0,0,0,0,0,0,0,0,1,19.311039,0.07192,0.357612,0.001332,0.016667,-343,-262,-397,-316,54,54,1
http://wwatana.be/mobile/topsites/m.baidu.com/,134,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/134.png,results/iphonese/134.png,301,261,962,913,10,11,12,12,301,261,958,909,20471,53.4,1080,640,360,320,/body[2]/div[3]/div[1]/div[5]/div[1]/div[1]/div[4]/div[2]/div[1]/div[4]/div[2]/a[1]/div[2]/div[4]/img[1],/body[2]/div[3]/div[1]/div[5]/div[1]/div[1]/div[4]/div[2]/div[1]/div[4]/div[2]/a[1]/div[2]/div[4]/img[1],/body[2]/div[3]/div[1]/div[5]/div[1]/div[1]/div[4]/div[2]/div[1]/div[4]/div[2]/a[1]/div[2]/div[4]/img[1],1,1,120,132,0.1,63.253458,120,1,301,261,47,47,301,261,47,47,-40,132,0.020486,-0.016319,0.020486,-0.016319,-1,-0,-1,-1,-0,-1,-1.225,4.9,0.1,-0,170.591667,0.445,-4.264792,-0.011125,-0.025,-59,-313,-59,-273,40,0,0
