@relation R_data_frame

@attribute URL string
@attribute id numeric
@attribute tagName string
@attribute childsNumber numeric
@attribute textLength numeric
@attribute basePlatform string
@attribute targetPlatform string
@attribute baseBrowser string
@attribute targetBrowser string
@attribute baseDPI numeric
@attribute targetDPI numeric
@attribute baseScreenshot string
@attribute targetScreenshot string
@attribute baseX numeric
@attribute targetX numeric
@attribute baseY numeric
@attribute targetY numeric
@attribute baseHeight numeric
@attribute targetHeight numeric
@attribute baseWidth numeric
@attribute targetWidth numeric
@attribute baseParentX numeric
@attribute targetParentX numeric
@attribute baseParentY numeric
@attribute targetParentY numeric
@attribute imageDiff numeric
@attribute chiSquared numeric
@attribute baseDeviceWidth numeric
@attribute targetDeviceWidth numeric
@attribute baseViewportWidth numeric
@attribute targetViewportWidth numeric
@attribute xpath string
@attribute baseXpath string
@attribute targetXpath string
@attribute phash numeric
@attribute Result {0,1}
@attribute crosscheck.base.a numeric
@attribute crosscheck.target.a numeric
@attribute crosscheck.SDR numeric
@attribute crosscheck.disp numeric
@attribute crosscheck.area numeric
@attribute crosscheck.LDTD numeric
@attribute baseLeft numeric
@attribute targetLeft numeric
@attribute baseRight numeric
@attribute targetRight numeric
@attribute baseParentLeft numeric
@attribute targetParentLeft numeric
@attribute baseParentRight numeric
@attribute targetParentRight numeric
@attribute diff.viewport numeric
@attribute size numeric
@attribute diff.left.relation numeric
@attribute diff.right.relation numeric
@attribute diff.parent.left.relation numeric
@attribute diff.parent.right.relation numeric
@attribute diff.left.viewport numeric
@attribute diff.right.viewport numeric
@attribute alignment numeric
@attribute diff.parent.left.viewport numeric
@attribute diff.parent.right.viewport numeric
@attribute parent.alignment numeric
@attribute diff.parent.y numeric
@attribute diff.parent.y.height numeric
@attribute diff.height.height numeric
@attribute diff.width.viewport numeric
@attribute imageDiff.size numeric
@attribute chiSquared.size numeric
@attribute imageDiff.size.viewport numeric
@attribute chiSquared.size.viewport numeric
@attribute pHashDistance.viewport numeric
@attribute h {0,1}

@data
http://wwatana.be/mobile/mobile/201602/04/1.html,21,A,0,7,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/21.png,results/iphone8plus/21.png,70,123,0,0,87,89,89,90,129,129,0,0,734185,4277.1,1080,1242,360,414,/body[2]/div[1]/div[3]/ul[1]/li[3]/a[1],/body[2]/div[1]/div[3]/ul[1]/li[3]/a[1],/body[2]/div[1]/div[3]/ul[1]/li[3]/a[1],0.7,1,7743,8010,0.034483,53,7743,1,70,123,201,201,129,129,142,195,54,8010,-0.102657,0.072826,0.046739,-0.07657,0.981481,0,0.981481,0,0.981481,0.981481,0,0,0.022989,0.018519,94.819192,0.552383,1.755911,0.010229,0.012963,0
http://wwatana.be/mobile/mobile/201602/04/1.html,78,DIV,0,1,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/78.png,results/iphonese/78.png,0,0,22,20,139,139,360,320,0,0,0,0,2078964,10826.1,1080,640,360,320,/body[2]/div[2],/body[2]/div[2],/body[2]/div[2],0.6,1,50040,44480,0.125,2,44480,1,0,0,0,0,0,0,0,0,-40,50040,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,-1,41.546043,0.216349,-1.038651,-0.005409,-0.015,0
http://wwatana.be/mobile/mobile/201602/04/1.html,52,INPUT,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/52.png,results/iphonese/52.png,276,236,27,27,30,30,30,30,129,129,0,0,74409,302.3,1080,640,360,320,/body[2]/div[1]/div[3]/ul[1]/li[9]/input[1],/body[2]/div[1]/div[3]/ul[1]/li[9]/input[1],/body[2]/div[1]/div[3]/ul[1]/li[9]/input[1],0.5,1,900,900,0,40,900,1,276,236,54,54,129,129,201,161,-40,900,0.029167,-0.01875,-0.044792,0.055208,-1,-0,-1,-0,-1,-1,-0,0,0,-0,82.676667,0.335889,-2.066917,-0.008397,-0.0125,0
http://wwatana.be/mobile/mobile/201702/01/index.html,46,A,0,12,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/46.png,results/iphone8plus/46.png,220,192,1013,933,19,20,90,93,8,8,993,913,110609,251.4,1080,1242,360,414,/body[2]/section[3]/div[1]/div[1]/div[3]/p[3]/a[1],/body[2]/section[3]/div[1]/div[1]/div[3]/p[3]/a[1],/body[2]/section[3]/div[1]/div[1]/div[3]/p[3]/a[1],0.4,0,1710,1860,0.087719,84.75848,1710,1,220,192,50,129,8,8,262,313,54,1860,0.147343,-0.172705,0.002899,-0.028261,0.518519,1.462963,-0.944444,0,0.944444,-0.944444,1.481481,4.210526,0.052632,0.055556,64.683626,0.147018,1.197845,0.002723,0.007407,1
http://wwatana.be/mobile/mobile/201702/01/index.html,27,P,0,49,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/27.png,results/iphone8plus/27.png,8,8,235,235,40,40,344,398,8,8,235,235,1045890,5901.3,1080,1242,360,414,/body[2]/section[2]/div[1]/div[2]/p[1],/body[2]/section[2]/div[1]/div[2]/p[1],/body[2]/section[2]/div[1]/div[2]/p[1],1,0,13760,15920,0.156977,0,13760,1,8,8,8,8,8,8,8,8,54,15920,0.002899,0.002899,0.002899,0.002899,0,0,0,0,0,0,0,0,0,1,76.009448,0.428874,1.407582,0.007942,0.018519,1
http://wwatana.be/mobile/mobile/201702/01/index.html,25,H1,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/25.png,results/iphone8plus/25.png,8,8,154,154,81,81,344,398,8,8,154,154,1031834,1660.4,1080,1242,360,414,/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],0.9,1,27864,32238,0.156977,0,27864,1,8,8,8,8,8,8,8,8,54,32238,0.002899,0.002899,0.002899,0.002899,0,0,0,0,0,0,0,0,0,1,37.03108,0.059589,0.685761,0.001104,0.016667,0
http://wwatana.be/mobile/mobile/201702/01/index.html,4,SPAN,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/4.png,results/iphone8plus/4.png,44,44,0,0,52,52,68,69,8,8,0,0,74181,167.6,1080,1242,360,414,/body[2]/header[1]/div[1]/a[1]/span[2],/body[2]/header[1]/div[1]/a[1]/span[2],/body[2]/header[1]/div[1]/a[1]/span[2],1,1,3536,3588,0.014706,0,3536,1,44,44,248,301,8,8,284,337,54,3588,0.015942,-0.038164,0.002899,-0.025121,0,0.981481,-0.981481,0,0.981481,-0.981481,0,0,0,0.018519,20.97879,0.047398,0.388496,0.000878,0.018519,0
http://wwatana.be/mobile/mobile/201702/01/index.html,39,H3,0,15,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/39.png,results/iphonese/39.png,8,8,653,673,24,24,344,304,8,8,629,649,887286,3870.7,1080,640,360,320,/body[2]/section[3]/div[1]/div[1]/div[2]/h3[1],/body[2]/section[3]/div[1]/div[1]/div[2]/h3[1],/body[2]/section[3]/div[1]/div[1]/div[2]/h3[1],0.5,1,8256,7296,0.131579,20,7296,1,8,8,8,8,8,8,8,8,-40,8256,-0.002778,-0.002778,-0.002778,-0.002778,-0,-0,0,-0,-0,0,-0.5,0.833333,0,-1,107.471657,0.468835,-2.686791,-0.011721,-0.0125,0
http://wwatana.be/mobile/mobile/201702/01/index.html,35,H3,0,11,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/35.png,results/iphonese/35.png,8,8,441,441,24,24,344,304,8,8,417,417,578253,2764.7,1080,640,360,320,/body[2]/section[3]/div[1]/div[1]/div[1]/h3[1],/body[2]/section[3]/div[1]/div[1]/div[1]/h3[1],/body[2]/section[3]/div[1]/div[1]/div[1]/h3[1],0.6,1,8256,7296,0.131579,0,7296,1,8,8,8,8,8,8,8,8,-40,8256,-0.002778,-0.002778,-0.002778,-0.002778,-0,-0,0,-0,-0,0,-0,0,0,-1,70.040334,0.334872,-1.751008,-0.008372,-0.015,0
http://wwatana.be/mobile/mobile/201702/01/index.html,25,H1,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/25.png,results/iphonese/25.png,8,8,154,154,81,81,344,304,8,8,154,154,1089823,3060.4,1080,640,360,320,/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],/body[2]/section[2]/div[1]/div[1]/h1[1],0.9,1,27864,24624,0.131579,0,24624,1,8,8,8,8,8,8,8,8,-40,27864,-0.002778,-0.002778,-0.002778,-0.002778,-0,-0,0,-0,-0,0,-0,0,0,-1,39.112224,0.109833,-0.977806,-0.002746,-0.0225,0
http://wwatana.be/mobile/mobile/201602/13/1.html,68,SPAM,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/68.png,results/iphone8plus/68.png,149,175,1400,1369,14,15,62,63,72,99,1396,1365,139048,351.2,1080,1242,360,414,/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],0.6,1,868,945,0.08871,40.459857,868,1,149,175,149,176,72,99,226,252,54,945,-0.008816,-0.011232,-0.03913,0.019082,0.481481,0.5,-0.018519,0.5,0.481481,-0.018519,0.574074,2.214286,0.071429,0.018519,160.193548,0.404608,2.966547,0.007493,0.011111,0
http://wwatana.be/mobile/mobile/201602/13/1.html,60,P,0,70,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/60.png,results/iphone8plus/60.png,5,5,999,956,38,40,350,404,0,0,956,911,401015,2553.4,1080,1242,360,414,/body[2]/div[4]/div[1]/div[3]/p[2],/body[2]/div[4]/div[1]/div[3]/p[2],/body[2]/div[4]/div[1]/div[3]/p[2],0.9,0,13300,16160,0.215038,43,13300,1,5,5,5,5,0,0,10,10,54,16160,0.001812,0.001812,0,0.003623,0,0,0,0,0,0,0.833333,1.184211,0.052632,1,30.151504,0.191985,0.558361,0.003555,0.016667,1
http://wwatana.be/mobile/mobile/201602/13/1.html,68,SPAM,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/68.png,results/iphonese/68.png,149,128,1400,1414,14,15,62,63,72,52,1396,1410,141769,149.7,1080,640,360,320,/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],/body[2]/div[4]/div[2]/div[1]/p[3]/spam[1],0.5,1,868,945,0.08871,25.238859,868,1,149,128,149,129,72,52,226,205,-40,945,0.013889,0.010764,0.0375,-0.012847,-0.525,-0.5,-0.025,-0.5,-0.525,-0.025,-0.35,1,0.071429,-0.025,163.328341,0.172465,-4.083209,-0.004312,-0.0125,0
http://wwatana.be/mobile/mobile/201602/13/1.html,7,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/7.png,results/iphonese/7.png,60,40,367,371,244,244,240,240,0,0,0,0,1124416,83105.7,1080,640,360,320,/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],/body[2]/div[1]/img[5],0.8,0,58560,58560,0,20.396078,58560,1,60,40,60,40,0,0,120,80,-40,58560,0.041667,0.041667,0,0.083333,-0.5,-0.5,0,-0,-1,0,-0,0,0,-0,19.201093,1.419155,-0.480027,-0.035479,-0.02,1
http://wwatana.be/mobile/mobile/201602/13/1.html,1,H1,0,61,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/1.png,results/iphonese/1.png,0,0,55,55,52,54,360,320,0,0,0,0,1254937,524274.4,1080,640,360,320,/body[2]/div[1]/h1[1],/body[2]/div[1]/h1[1],/body[2]/div[1]/h1[1],1,0,18720,17280,0.083333,0,17280,1,0,0,0,0,0,0,0,0,-40,18720,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0.038462,-1,67.037233,28.006111,-1.675931,-0.700153,-0.025,1
http://wwatana.be/mobile/mobile/201801/5/,2,B,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/2.png,results/iphone8plus/2.png,9,9,9,9,25,23,119,119,0,0,0,0,226929,291.4,1080,1242,360,414,/body[2]/header[1]/div[1]/b[1],/body[2]/header[1]/div[1]/b[1],/body[2]/header[1]/div[1]/b[1],1,1,2975,2737,0.086957,0,2737,1,9,9,232,286,0,0,241,295,54,2975,0.003261,-0.046377,0,-0.043116,0,1,-1,0,1,-1,0,0,0.08,0,76.278655,0.09795,1.412568,0.001814,0.018519,0
http://wwatana.be/mobile/mobile/201801/5/,17,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/17.png,results/iphonese/17.png,0,0,406,406,360,360,360,320,0,0,406,406,6718588,83437.9,1080,640,360,320,/body[2]/div[3]/div[1]/img[1],/body[2]/div[3]/div[1]/img[1],/body[2]/div[3]/div[1]/img[1],1,1,129600,115200,0.125,0,115200,1,0,0,0,0,0,0,0,0,-40,129600,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,-1,51.840957,0.643811,-1.296024,-0.016095,-0.025,0
http://wwatana.be/mobile/mobile/201801/5/,2,B,0,9,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/2.png,results/iphonese/2.png,9,9,9,9,25,23,119,119,0,0,0,0,239532,604.1,1080,640,360,320,/body[2]/header[1]/div[1]/b[1],/body[2]/header[1]/div[1]/b[1],/body[2]/header[1]/div[1]/b[1],1,1,2975,2737,0.086957,0,2737,1,9,9,232,192,0,0,241,201,-40,2975,-0.003125,0.044444,0,0.041319,-0,-1,1,-0,-1,1,-0,0,0.08,-0,80.514958,0.203059,-2.012874,-0.005076,-0.025,0
http://wwatana.be/mobile/mobile/201802/1/,32,P,0,50,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/32.png,results/iphone8plus/32.png,163,187,626,635,72,75,163,187,147,169,595,598,887451,1343.9,1080,1242,360,414,/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[2],/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[2],/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[2],0.9,0,11736,14025,0.195041,25.632011,11736,1,163,187,34,40,147,169,50,58,54,14025,0.001087,-0.002174,0.000121,-0.001208,0.444444,0.111111,0.333333,0.407407,0.148148,0.333333,0.055556,0.041667,0.041667,0.444444,75.617843,0.114511,1.40033,0.002121,0.016667,1
http://wwatana.be/mobile/mobile/201802/1/,31,P,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/31.png,results/iphone8plus/31.png,163,187,595,598,29,34,163,187,147,169,595,598,31947,509.9,1080,1242,360,414,/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[1],/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[1],/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[1],0.6,1,4727,6358,0.345039,24.186773,4727,1,163,187,34,40,147,169,50,58,54,6358,0.001087,-0.002174,0.000121,-0.001208,0.444444,0.111111,0.333333,0.407407,0.148148,0.333333,0.055556,0.103448,0.172414,0.444444,6.758409,0.10787,0.125156,0.001998,0.011111,0
http://wwatana.be/mobile/mobile/201802/1/,43,P,0,18,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/43.png,results/iphonese/43.png,163,145,868,864,29,29,163,145,147,131,868,864,147740,736.6,1080,640,360,320,/body[2]/div[1]/div[2]/div[2]/div[3]/div[2]/p[1],/body[2]/div[1]/div[2]/div[2]/div[3]/div[2]/p[1],/body[2]/div[1]/div[2]/div[2]/div[3]/div[2]/p[1],1,1,4727,4205,0.124138,18.439089,4205,1,163,145,34,30,147,131,50,44,-40,4727,-0.000347,0.000694,-0.001042,0.001389,-0.45,-0.1,-0.35,-0.4,-0.15,-0.35,-0.1,0.137931,0,-0.45,31.254495,0.155828,-0.781362,-0.003896,-0.025,0
http://wwatana.be/mobile/mobile/201802/1/,37,P,0,12,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/37.png,results/iphonese/37.png,163,145,732,728,29,29,163,145,147,131,732,728,85143,345.6,1080,640,360,320,/body[2]/div[1]/div[2]/div[2]/div[2]/div[2]/p[1],/body[2]/div[1]/div[2]/div[2]/div[2]/div[2]/p[1],/body[2]/div[1]/div[2]/div[2]/div[2]/div[2]/p[1],1,1,4727,4205,0.124138,18.439089,4205,1,163,145,34,30,147,131,50,44,-40,4727,-0.000347,0.000694,-0.001042,0.001389,-0.45,-0.1,-0.35,-0.4,-0.15,-0.35,-0.1,0.137931,0,-0.45,18.012058,0.073112,-0.450301,-0.001828,-0.025,0
http://wwatana.be/mobile/mobile/201802/1/,31,P,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/31.png,results/iphonese/31.png,163,145,595,592,29,29,163,145,147,131,595,592,27977,172.6,1080,640,360,320,/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[1],/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[1],/body[2]/div[1]/div[2]/div[2]/div[1]/div[2]/p[1],0.8,1,4727,4205,0.124138,18.248288,4205,1,163,145,34,30,147,131,50,44,-40,4727,-0.000347,0.000694,-0.001042,0.001389,-0.45,-0.1,-0.35,-0.4,-0.15,-0.35,-0.075,0.103448,0,-0.45,5.918553,0.036514,-0.147964,-0.000913,-0.02,0
http://wwatana.be/mobile/topsites/m.twitch.tv/,7,P,1,60,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,0,0,37,37,54,27,360,414,0,0,0,0,0,0,1080,1242,360,414,/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],0,1,19440,11178,0.73913,0,11178,1,0,0,0,0,0,0,0,0,54,19440,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0
http://wwatana.be/mobile/topsites/m.youtube.com/,42,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/42.png,results/iphone8plus/42.png,158,187,142,144,32,32,32,32,0,0,0,0,45951,55.6,1080,1242,360,414,/body[2]/ytm-app[7]/div[6],/body[2]/ytm-app[7]/div[6],/body[2]/ytm-app[7]/div[6],0.4,1,1024,1024,0,29.068884,1024,1,158,187,170,195,0,0,328,382,54,1024,-0.012802,0.001208,0,-0.011594,0.537037,0.462963,0.074074,0,1,0.074074,0,0,0,0,44.874023,0.054297,0.831,0.001005,0.007407,0
http://wwatana.be/mobile/topsites/m.youtube.com/,42,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/42.png,results/iphonese/42.png,158,137,142,141,32,32,32,32,0,0,0,0,35262,160.9,1080,640,360,320,/body[2]/ytm-app[7]/div[6],/body[2]/ytm-app[7]/div[6],/body[2]/ytm-app[7]/div[6],0.4,1,1024,1024,0,21.023796,1024,1,158,137,170,151,0,0,328,288,-40,1024,0.010764,0.000347,0,0.011111,-0.525,-0.475,-0.05,-0,-1,-0.05,-0,0,0,-0,34.435547,0.157129,-0.860889,-0.003928,-0.01,0
http://wwatana.be/mobile/topsites/m.baidu.com/,210,A,0,36,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/210.png,results/iphonese/210.png,28,28,1469,1403,26,26,304,264,28,28,1435,1369,270471,6519.6,1080,640,360,320,/body[2]/div[3]/div[1]/div[8]/div[1]/a[2],/body[2]/div[3]/div[1]/div[8]/div[1]/a[2],/body[2]/div[3]/div[1]/div[8]/div[1]/a[2],1,0,7904,6864,0.151515,66,6864,1,28,28,28,28,28,28,28,28,-40,7904,-0.009722,-0.009722,-0.009722,-0.009722,-0,-0,0,-0,-0,0,-1.65,2.538462,0,-1,34.219509,0.824848,-0.855488,-0.020621,-0.025,1
http://wwatana.be/mobile/topsites/m.baidu.com/,134,IMG,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/134.png,results/iphonese/134.png,301,261,962,913,10,11,12,12,301,261,958,909,20471,53.4,1080,640,360,320,/body[2]/div[3]/div[1]/div[5]/div[1]/div[1]/div[4]/div[2]/div[1]/div[4]/div[2]/a[1]/div[2]/div[4]/img[1],/body[2]/div[3]/div[1]/div[5]/div[1]/div[1]/div[4]/div[2]/div[1]/div[4]/div[2]/a[1]/div[2]/div[4]/img[1],/body[2]/div[3]/div[1]/div[5]/div[1]/div[1]/div[4]/div[2]/div[1]/div[4]/div[2]/a[1]/div[2]/div[4]/img[1],1,1,120,132,0.1,63.253458,120,1,301,261,47,47,301,261,47,47,-40,132,0.020486,-0.016319,0.020486,-0.016319,-1,-0,-1,-1,-0,-1,-1.225,4.9,0.1,-0,170.591667,0.445,-4.264792,-0.011125,-0.025,0
http://wwatana.be/mobile/topsites/m.baidu.com/,25,INPUT,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.0 - Safari -- iOS - iPhoneSE',null,null,3,2,results/motog4/25.png,results/iphonese/25.png,17,17,149,149,44,44,245,205,17,17,149,149,355074,372.4,1080,640,360,320,/body[2]/div[3]/div[1]/div[2]/div[4]/form[1]/div[1]/input[1],/body[2]/div[3]/div[1]/div[2]/div[4]/form[1]/div[1]/input[1],/body[2]/div[3]/div[1]/div[2]/div[4]/form[1]/div[1]/input[1],0.9,1,10780,9020,0.195122,0,9020,1,17,17,98,98,17,17,98,98,-40,10780,-0.005903,-0.034028,-0.005903,-0.034028,-0,-0,0,-0,-0,0,-0,0,0,-1,32.938219,0.034545,-0.823455,-0.000864,-0.0225,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,558,SPAN,0,5,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/558.png,results/iphone8plus/558.png,319,319,2756,2784,16,18,66,66,314,314,2698,2726,94587,581.4,1080,1242,360,414,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[2],0.6,1,1056,1188,0.125,28,1056,1,319,319,-25,29,314,314,-20,34,54,1188,0.11558,-0.000604,0.113768,-0.02657,0,1,-1,0,1,-1,0.518519,1.75,0.125,0,89.571023,0.550568,1.658723,0.010196,0.011111,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,557,SPAN,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/557.png,results/iphone8plus/557.png,326,326,2698,2726,52,52,52,52,314,314,2698,2726,283367,562.4,1080,1242,360,414,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[1],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[1],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5]/span[1],0.7,1,2704,2704,0,28,2704,1,326,326,-18,36,314,314,-6,48,54,2704,0.118116,-0.036957,0.113768,-0.099275,0,1,-1,0,1,-1,0.518519,0.538462,0,0,104.795488,0.207988,1.940657,0.003852,0.012963,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,556,A,2,428,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,null,null,314,314,2698,2726,74,76,76,76,10,10,2698,2726,0,0,1080,1242,360,414,/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],/body[2]/div[2]/div[1]/div[28]/div[2]/div[1]/div[1]/div[1]/div[1]/a[5],0,1,5624,5776,0.027027,28,5624,1,314,314,-30,24,10,10,274,328,54,5776,0.113768,0.025362,0.003623,-0.031159,0,1,-1,0,1,-1,0.518519,0.378378,0.027027,0,0,0,0,0,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,480,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/480.png,results/iphone8plus/480.png,358,358,2361,2385,15,15,116,116,342,342,2373,2397,723,23839.3,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[3],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[3],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[3],0,1,1740,1740,0,24,1740,1,358,358,-114,-60,342,342,-98,-44,54,1740,0.12971,0.171739,0.123913,0.165942,0,1,-1,0,1,-1,0.444444,1.6,0,0,0.415517,13.700747,0.007695,0.253718,0,0
http://wwatana.be/mobile/topsites/www.yandex.ru/,479,DIV,0,0,'Android null - Chrome -- Android - MotoG4','iOS 11.2 - Safari -- iOS - iPhone 8 Plus',null,null,3,3,results/motog4/479.png,results/iphone8plus/479.png,350,350,2367,2391,15,15,132,132,342,342,2373,2397,2894,5654.8,1080,1242,360,414,/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[2],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[2],/body[2]/div[2]/div[1]/div[26]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/a[3]/div[2],1,1,1980,1980,0,24,1980,1,350,350,-122,-68,342,342,-114,-60,54,1980,0.126812,0.174638,0.123913,0.171739,0,1,-1,0,1,-1,0.444444,1.6,0,0,1.461616,2.85596,0.027067,0.052888,0.018519,0
